l=26 s=1;;;;l=24 s=1;;;;l=22 s=1;;;;l=20 s=1;;;;l=18 s=1;;;;l=26 s=1.5;;;;l=24 s=1.5;;;;l=22 s=1.5;;;;l=20 s=1.5;;;;l=18 s=1.5;;;;l=26 s=2;;;;l=24 s=2;;;;l=22 s=2;;;;l=20 s=2;;;;l=18 s=2;
11,028;-8,902164;;;11,028;-6,903596;;;11,028;-15,45409;;;11,028;-10,63749;;;11,028;-19,91469;;;11,028;-8,106721;;;11,028;-8,702556;;;11,028;-16,01737;;;11,028;-10,61269;;;11,028;-10,61269;;;11,028;-6,434748;;;11,028;-6,434748;;;11,028;-30,82612;;;11,028;-30,82612;;;11,028;-8,84251
11,032;-8,94293;;;11,032;-6,796231;;;11,032;-15,4609;;;11,032;-10,64276;;;11,032;-19,8374;;;11,032;-8,106299;;;11,032;-8,803679;;;11,032;-16,05582;;;11,032;-10,65617;;;11,032;-10,65617;;;11,032;-6,437582;;;11,032;-6,437582;;;11,032;-30,44966;;;11,032;-30,44966;;;11,032;-8,790024
11,036;-8,984594;;;11,036;-6,695045;;;11,036;-15,47054;;;11,036;-10,65184;;;11,036;-19,76407;;;11,036;-8,105087;;;11,036;-8,907866;;;11,036;-16,09754;;;11,036;-10,70125;;;11,036;-10,70125;;;11,036;-6,440776;;;11,036;-6,440776;;;11,036;-30,07493;;;11,036;-30,07493;;;11,036;-8,746936
11,04;-9,026699;;;11,04;-6,600144;;;11,04;-15,48315;;;11,04;-10,66499;;;11,04;-19,6947;;;11,04;-8,103128;;;11,04;-9,014858;;;11,04;-16,14256;;;11,04;-10,74769;;;11,04;-10,74769;;;11,04;-6,444349;;;11,04;-6,444349;;;11,04;-29,70231;;;11,04;-29,70231;;;11,04;-8,713068
11,044;-9,068733;;;11,044;-6,511624;;;11,044;-15,49886;;;11,044;-10,68239;;;11,044;-19,62933;;;11,044;-8,100484;;;11,044;-9,124372;;;11,044;-16,19085;;;11,044;-10,79523;;;11,044;-10,79523;;;11,044;-6,448318;;;11,044;-6,448318;;;11,044;-29,33219;;;11,044;-29,33219;;;11,044;-8,688234
11,048;-9,110161;;;11,048;-6,429581;;;11,048;-15,51774;;;11,048;-10,70418;;;11,048;-19,56799;;;11,048;-8,097227;;;11,048;-9,236092;;;11,048;-16,24236;;;11,048;-10,84361;;;11,048;-10,84361;;;11,048;-6,452704;;;11,048;-6,452704;;;11,048;-28,96496;;;11,048;-28,96496;;;11,048;-8,672234
11,052;-9,150446;;;11,052;-6,354104;;;11,052;-15,53983;;;11,052;-10,73047;;;11,052;-19,5107;;;11,052;-8,093439;;;11,052;-9,349675;;;11,052;-16,29705;;;11,052;-10,89253;;;11,052;-10,89253;;;11,052;-6,457523;;;11,052;-6,457523;;;11,052;-28,60099;;;11,052;-28,60099;;;11,052;-8,664855
11,056;-9,18908;;;11,056;-6,285282;;;11,056;-15,56515;;;11,056;-10,7613;;;11,056;-19,45749;;;11,056;-8,089213;;;11,056;-9,46475;;;11,056;-16,3548;;;11,056;-10,94168;;;11,056;-10,94168;;;11,056;-6,462797;;;11,056;-6,462797;;;11,056;-28,24064;;;11,056;-28,24064;;;11,056;-8,665878
11,06;-9,225604;;;11,06;-6,2232;;;11,06;-15,59366;;;11,06;-10,79667;;;11,06;-19,40841;;;11,06;-8,084654;;;11,06;-9,580913;;;11,06;-16,41551;;;11,06;-10,99078;;;11,06;-10,99078;;;11,06;-6,468537;;;11,06;-6,468537;;;11,06;-27,88426;;;11,06;-27,88426;;;11,06;-8,675074
11,064;-9,259648;;;11,064;-6,16794;;;11,064;-15,62528;;;11,064;-10,83653;;;11,064;-19,3635;;;11,064;-8,079867;;;11,064;-9,697729;;;11,064;-16,47902;;;11,064;-11,03948;;;11,064;-11,03948;;;11,064;-6,474762;;;11,064;-6,474762;;;11,064;-27,53215;;;11,064;-27,53215;;;11,064;-8,692198
11,068;-9,290938;;;11,068;-6,119584;;;11,068;-15,65991;;;11,068;-10,88078;;;11,068;-19,3228;;;11,068;-8,074965;;;11,068;-9,814743;;;11,068;-16,54517;;;11,068;-11,08747;;;11,068;-11,08747;;;11,068;-6,481489;;;11,068;-6,481489;;;11,068;-27,18459;;;11,068;-27,18459;;;11,068;-8,716999
11,072;-9,319322;;;11,072;-6,078209;;;11,072;-15,69741;;;11,072;-10,92926;;;11,072;-19,28636;;;11,072;-8,070064;;;11,072;-9,93146;;;11,072;-16,61377;;;11,072;-11,13443;;;11,072;-11,13443;;;11,072;-6,488731;;;11,072;-6,488731;;;11,072;-26,84184;;;11,072;-26,84184;;;11,072;-8,749213
11,076;-9,344778;;;11,076;-6,043893;;;11,076;-15,73759;;;11,076;-10,98178;;;11,076;-19,25422;;;11,076;-8,065276;;;11,076;-10,04737;;;11,076;-16,68457;;;11,076;-11,18003;;;11,076;-11,18003;;;11,076;-6,496502;;;11,076;-6,496502;;;11,076;-26,50411;;;11,076;-26,50411;;;11,076;-8,788566
11,08;-9,367416;;;11,08;-6,016711;;;11,08;-15,78023;;;11,08;-11,03808;;;11,08;-19,22645;;;11,08;-8,060716;;;11,08;-10,16193;;;11,08;-16,75735;;;11,08;-11,22396;;;11,08;-11,22396;;;11,08;-6,504817;;;11,08;-6,504817;;;11,08;-26,17159;;;11,08;-26,17159;;;11,08;-8,834769
11,084;-9,387476;;;11,084;-5,996736;;;11,084;-15,82506;;;11,084;-11,09788;;;11,084;-19,20311;;;11,084;-8,056495;;;11,084;-10,2746;;;11,084;-16,83181;;;11,084;-11,26593;;;11,084;-11,26593;;;11,084;-6,513685;;;11,084;-6,513685;;;11,084;-25,84445;;;11,084;-25,84445;;;11,084;-8,887528
11,088;-9,405314;;;11,088;-5,98404;;;11,088;-15,87181;;;11,088;-11,16083;;;11,088;-19,18424;;;11,088;-8,052715;;;11,088;-10,38481;;;11,088;-16,90766;;;11,088;-11,30566;;;11,088;-11,30566;;;11,088;-6,523122;;;11,088;-6,523122;;;11,088;-25,52282;;;11,088;-25,52282;;;11,088;-8,946532
11,092;-9,421386;;;11,092;-5,978693;;;11,092;-15,92013;;;11,092;-11,22653;;;11,092;-19,16993;;;11,092;-8,049475;;;11,092;-10,49198;;;11,092;-16,98458;;;11,092;-11,34287;;;11,092;-11,34287;;;11,092;-6,533137;;;11,092;-6,533137;;;11,092;-25,20681;;;11,092;-25,20681;;;11,092;-9,011461
11,096;-9,436221;;;11,096;-5,98076;;;11,096;-15,96968;;;11,096;-11,29455;;;11,096;-19,16024;;;11,096;-8,046861;;;11,096;-10,59555;;;11,096;-17,06222;;;11,096;-11,37735;;;11,096;-11,37735;;;11,096;-6,543739;;;11,096;-6,543739;;;11,096;-24,8965;;;11,096;-24,8965;;;11,096;-9,081986
11,1;-9,450398;;;11,1;-5,990309;;;11,1;-16,02006;;;11,1;-11,36442;;;11,1;-19,15525;;;11,1;-8,044951;;;11,1;-10,69496;;;11,1;-17,14021;;;11,1;-11,40887;;;11,1;-11,40887;;;11,1;-6,554937;;;11,1;-6,554937;;;11,1;-24,59195;;;11,1;-24,59195;;;11,1;-9,157764
11,104;-9,464517;;;11,104;-6,007401;;;11,104;-16,07087;;;11,104;-11,43562;;;11,104;-19,15504;;;11,104;-8,043813;;;11,104;-10,78966;;;11,104;-17,21816;;;11,104;-11,43728;;;11,104;-11,43728;;;11,104;-6,566738;;;11,104;-6,566738;;;11,104;-24,2932;;;11,104;-24,2932;;;11,104;-9,238448
11,108;-9,479158;;;11,108;-6,032094;;;11,108;-16,12167;;;11,108;-11,5076;;;11,108;-19,15969;;;11,108;-8,043496;;;11,108;-10,87916;;;11,108;-17,29569;;;11,108;-11,46243;;;11,108;-11,46243;;;11,108;-6,579152;;;11,108;-6,579152;;;11,108;-24,00028;;;11,108;-24,00028;;;11,108;-9,32368
11,112;-9,494874;;;11,112;-6,064445;;;11,112;-16,17202;;;11,112;-11,57978;;;11,112;-19,16929;;;11,112;-8,044043;;;11,112;-10,96298;;;11,112;-17,37238;;;11,112;-11,48423;;;11,112;-11,48423;;;11,112;-6,592184;;;11,112;-6,592184;;;11,112;-23,71318;;;11,112;-23,71318;;;11,112;-9,413096
11,116;-9,512138;;;11,116;-6,104503;;;11,116;-16,22145;;;11,116;-11,65157;;;11,116;-19,18395;;;11,116;-8,045476;;;11,116;-11,04068;;;11,116;-17,44783;;;11,116;-11,50263;;;11,116;-11,50263;;;11,116;-6,605837;;;11,116;-6,605837;;;11,116;-23,43191;;;11,116;-23,43191;;;11,116;-9,506334
11,12;-9,531343;;;11,12;-6,152314;;;11,12;-16,26951;;;11,12;-11,72235;;;11,12;-19,20376;;;11,12;-8,047805;;;11,12;-11,11193;;;11,12;-17,52161;;;11,12;-11,51762;;;11,12;-11,51762;;;11,12;-6,62012;;;11,12;-6,62012;;;11,12;-23,15644;;;11,12;-23,15644;;;11,12;-9,603021
11,124;-9,552774;;;11,124;-6,207916;;;11,124;-16,31574;;;11,124;-11,79152;;;11,124;-19,22882;;;11,124;-8,051024;;;11,124;-11,1764;;;11,124;-17,59332;;;11,124;-11,52922;;;11,124;-11,52922;;;11,124;-6,635033;;;11,124;-6,635033;;;11,124;-22,88672;;;11,124;-22,88672;;;11,124;-9,702791
11,128;-9,57659;;;11,128;-6,271342;;;11,128;-16,35969;;;11,128;-11,85845;;;11,128;-19,25926;;;11,128;-8,055113;;;11,128;-11,23389;;;11,128;-17,66256;;;11,128;-11,53752;;;11,128;-11,53752;;;11,128;-6,65058;;;11,128;-6,65058;;;11,128;-22,62271;;;11,128;-22,62271;;;11,128;-9,805285
11,132;-9,602822;;;11,132;-6,342612;;;11,132;-16,40093;;;11,132;-11,92256;;;11,132;-19,29519;;;11,132;-8,060034;;;11,132;-11,28425;;;11,132;-17,72896;;;11,132;-11,54262;;;11,132;-11,54262;;;11,132;-6,666764;;;11,132;-6,666764;;;11,132;-22,36436;;;11,132;-22,36436;;;11,132;-9,910145
11,136;-9,631369;;;11,136;-6,42174;;;11,136;-16,43907;;;11,136;-11,98329;;;11,136;-19,33673;;;11,136;-8,065735;;;11,136;-11,32742;;;11,136;-17,79214;;;11,136;-11,54468;;;11,136;-11,54468;;;11,136;-6,683585;;;11,136;-6,683585;;;11,136;-22,11161;;;11,136;-22,11161;;;11,136;-10,01703
11,14;-9,662002;;;11,14;-6,508723;;;11,14;-16,47375;;;11,14;-12,04011;;;11,14;-19,38403;;;11,14;-8,072151;;;11,14;-11,36343;;;11,14;-17,8518;;;11,14;-11,54389;;;11,14;-11,54389;;;11,14;-6,701045;;;11,14;-6,701045;;;11,14;-21,86438;;;11,14;-21,86438;;;11,14;-10,12561
11,144;-9,694365;;;11,144;-6,603549;;;11,144;-16,50464;;;11,144;-12,09256;;;11,144;-19,43722;;;11,144;-8,079204;;;11,144;-11,3924;;;11,144;-17,90763;;;11,144;-11,54047;;;11,144;-11,54047;;;11,144;-6,719144;;;11,144;-6,719144;;;11,144;-21,62259;;;11,144;-21,62259;;;11,144;-10,23557
11,148;-9,728001;;;11,148;-6,706185;;;11,148;-16,53148;;;11,148;-12,14024;;;11,148;-19,49644;;;11,148;-8,086802;;;11,148;-11,41451;;;11,148;-17,95938;;;11,148;-11,53467;;;11,148;-11,53467;;;11,148;-6,737882;;;11,148;-6,737882;;;11,148;-21,38615;;;11,148;-21,38615;;;11,148;-10,34664
11,152;-9,762361;;;11,152;-6,81658;;;11,152;-16,55406;;;11,152;-12,18283;;;11,152;-19,56187;;;11,152;-8,094842;;;11,152;-11,43005;;;11,152;-18,00687;;;11,152;-11,52677;;;11,152;-11,52677;;;11,152;-6,757256;;;11,152;-6,757256;;;11,152;-21,15499;;;11,152;-21,15499;;;11,152;-10,45855
11,156;-9,796841;;;11,156;-6,93466;;;11,156;-16,57225;;;11,156;-12,22009;;;11,156;-19,63365;;;11,156;-8,103216;;;11,156;-11,43935;;;11,156;-18,04993;;;11,156;-11,51706;;;11,156;-11,51706;;;11,156;-6,777267;;;11,156;-6,777267;;;11,156;-20,929;;;11,156;-20,929;;;11,156;-10,57108
11,16;-9,830795;;;11,16;-7,060325;;;11,16;-16,58595;;;11,16;-12,25188;;;11,16;-19,71197;;;11,16;-8,111804;;;11,16;-11,44282;;;11,16;-18,08848;;;11,16;-11,50586;;;11,16;-11,50586;;;11,16;-6,797913;;;11,16;-6,797913;;;11,16;-20,70808;;;11,16;-20,70808;;;11,16;-10,68403
11,164;-9,863587;;;11,164;-7,193445;;;11,164;-16,59518;;;11,164;-12,27814;;;11,164;-19,797;;;11,164;-8,120481;;;11,164;-11,44093;;;11,164;-18,12248;;;11,164;-11,49349;;;11,164;-11,49349;;;11,164;-6,819191;;;11,164;-6,819191;;;11,164;-20,49215;;;11,164;-20,49215;;;11,164;-10,79725
11,168;-9,894606;;;11,168;-7,333853;;;11,168;-16,59999;;;11,168;-12,29892;;;11,168;-19,88894;;;11,168;-8,129121;;;11,168;-11,43418;;;11,168;-18,15195;;;11,168;-11,48028;;;11,168;-11,48028;;;11,168;-6,8411;;;11,168;-6,8411;;;11,168;-20,28108;;;11,168;-20,28108;;;11,168;-10,91062
11,172;-9,923313;;;11,172;-7,481344;;;11,172;-16,60052;;;11,172;-12,31438;;;11,172;-19,98799;;;11,172;-8,137594;;;11,172;-11,4231;;;11,172;-18,17698;;;11,172;-11,46656;;;11,172;-11,46656;;;11,172;-6,863636;;;11,172;-6,863636;;;11,172;-20,07479;;;11,172;-20,07479;;;11,172;-11,02407
11,176;-9,949263;;;11,176;-7,635667;;;11,176;-16,59698;;;11,176;-12,32474;;;11,176;-20,09436;;;11,176;-8,145773;;;11,176;-11,40825;;;11,176;-18,1977;;;11,176;-11,45266;;;11,176;-11,45266;;;11,176;-6,886798;;;11,176;-6,886798;;;11,176;-19,87315;;;11,176;-19,87315;;;11,176;-11,13756
11,18;-9,972138;;;11,18;-7,796521;;;11,18;-16,58962;;;11,18;-12,33035;;;11,18;-20,20826;;;11,18;-8,153535;;;11,18;-11,39022;;;11,18;-18,21432;;;11,18;-11,43892;;;11,18;-11,43892;;;11,18;-6,910583;;;11,18;-6,910583;;;11,18;-19,67605;;;11,18;-19,67605;;;11,18;-11,25111
11,184;-9,991766;;;11,184;-7,963545;;;11,184;-16,57877;;;11,184;-12,33159;;;11,184;-20,32992;;;11,184;-8,160757;;;11,184;-11,36957;;;11,184;-18,22707;;;11,184;-11,42564;;;11,184;-11,42564;;;11,184;-6,934986;;;11,184;-6,934986;;;11,184;-19,48339;;;11,184;-19,48339;;;11,184;-11,36476
11,188;-10,00813;;;11,188;-8,136315;;;11,188;-16,56481;;;11,188;-12,32896;;;11,188;-20,45959;;;11,188;-8,167335;;;11,188;-11,34688;;;11,188;-18,23625;;;11,188;-11,41313;;;11,188;-11,41313;;;11,188;-6,960008;;;11,188;-6,960008;;;11,188;-19,29505;;;11,188;-19,29505;;;11,188;-11,4786
11,192;-10,02137;;;11,192;-8,314332;;;11,192;-16,54814;;;11,192;-12,32297;;;11,192;-20,5975;;;11,192;-8,173162;;;11,192;-11,32272;;;11,192;-18,24218;;;11,192;-11,40169;;;11,192;-11,40169;;;11,192;-6,985642;;;11,192;-6,985642;;;11,192;-19,11092;;;11,192;-19,11092;;;11,192;-11,59275
11,196;-10,03179;;;11,196;-8,497023;;;11,196;-16,52923;;;11,196;-12,3142;;;11,196;-20,7439;;;11,196;-8,178155;;;11,196;-11,29762;;;11,196;-18,24525;;;11,196;-11,39159;;;11,196;-11,39159;;;11,196;-7,011889;;;11,196;-7,011889;;;11,196;-18,93087;;;11,196;-18,93087;;;11,196;-11,70739
11,2;-10,03982;;;11,2;-8,683725;;;11,2;-16,50854;;;11,2;-12,30326;;;11,2;-20,89904;;;11,2;-8,182239;;;11,2;-11,27211;;;11,2;-18,24584;;;11,2;-11,38309;;;11,2;-11,38309;;;11,2;-7,038744;;;11,2;-7,038744;;;11,2;-18,7548;;;11,2;-18,7548;;;11,2;-11,82268
11,204;-10,04601;;;11,204;-8,873687;;;11,204;-16,48659;;;11,204;-12,29078;;;11,204;-21,06319;;;11,204;-8,185352;;;11,204;-11,24667;;;11,204;-18,24437;;;11,204;-11,37644;;;11,204;-11,37644;;;11,204;-7,066207;;;11,204;-7,066207;;;11,204;-18,58257;;;11,204;-18,58257;;;11,204;-11,93885
11,208;-10,051;;;11,208;-9,06606;;;11,208;-16,46386;;;11,208;-12,27738;;;11,208;-21,2366;;;11,208;-8,187457;;;11,208;-11,22178;;;11,208;-18,24128;;;11,208;-11,37184;;;11,208;-11,37184;;;11,208;-7,094274;;;11,208;-7,094274;;;11,208;-18,41408;;;11,208;-18,41408;;;11,208;-12,05612
11,212;-10,05548;;;11,212;-9,259893;;;11,212;-16,44087;;;11,212;-12,26371;;;11,212;-21,41951;;;11,212;-8,188528;;;11,212;-11,19785;;;11,212;-18,23699;;;11,212;-11,36949;;;11,212;-11,36949;;;11,212;-7,122942;;;11,212;-7,122942;;;11,212;-18,2492;;;11,212;-18,2492;;;11,212;-12,17473
11,216;-10,06017;;;11,216;-9,454141;;;11,216;-16,41813;;;11,216;-12,25038;;;11,216;-21,61216;;;11,216;-8,188561;;;11,216;-11,17527;;;11,216;-18,23197;;;11,216;-11,36957;;;11,216;-11,36957;;;11,216;-7,15221;;;11,216;-7,15221;;;11,216;-18,08782;;;11,216;-18,08782;;;11,216;-12,29493
11,22;-10,06574;;;11,22;-9,647655;;;11,22;-16,39613;;;11,22;-12,23799;;;11,22;-21,81477;;;11,22;-8,18757;;;11,22;-11,15441;;;11,22;-18,22665;;;11,22;-11,37222;;;11,22;-11,37222;;;11,22;-7,182077;;;11,22;-7,182077;;;11,22;-17,92981;;;11,22;-17,92981;;;11,22;-12,41696
11,224;-10,07284;;;11,224;-9,839206;;;11,224;-16,37535;;;11,224;-12,22712;;;11,224;-22,02751;;;11,224;-8,185585;;;11,224;-11,13557;;;11,224;-18,22146;;;11,224;-11,37756;;;11,224;-11,37756;;;11,224;-7,212542;;;11,224;-7,212542;;;11,224;-17,77505;;;11,224;-17,77505;;;11,224;-12,54105
11,228;-10,08203;;;11,228;-10,02748;;;11,228;-16,35625;;;11,228;-12,2183;;;11,228;-22,25051;;;11,228;-8,182658;;;11,228;-11,11903;;;11,228;-18,21684;;;11,228;-11,38569;;;11,228;-11,38569;;;11,228;-7,243601;;;11,228;-7,243601;;;11,228;-17,62341;;;11,228;-17,62341;;;11,228;-12,66743
11,232;-10,09375;;;11,232;-10,2111;;;11,232;-16,33925;;;11,232;-12,21203;;;11,232;-22,48384;;;11,232;-8,178858;;;11,232;-11,10504;;;11,232;-18,2132;;;11,232;-11,39668;;;11,232;-11,39668;;;11,232;-7,275255;;;11,232;-7,275255;;;11,232;-17,47479;;;11,232;-17,47479;;;11,232;-12,79629
11,236;-10,10833;;;11,236;-10,38867;;;11,236;-16,32479;;;11,236;-12,20877;;;11,236;-22,72747;;;11,236;-8,174264;;;11,236;-11,0938;;;11,236;-18,21091;;;11,236;-11,41059;;;11,236;-11,41059;;;11,236;-7,3075;;;11,236;-7,3075;;;11,236;-17,32905;;;11,236;-17,32905;;;11,236;-12,92779
11,24;-10,12595;;;11,24;-10,55879;;;11,24;-16,31321;;;11,24;-12,20893;;;11,24;-22,98125;;;11,24;-8,168978;;;11,24;-11,08546;;;11,24;-18,21037;;;11,24;-11,42742;;;11,24;-11,42742;;;11,24;-7,340337;;;11,24;-7,340337;;;11,24;-17,18608;;;11,24;-17,18608;;;11,24;-13,06207
11,244;-10,14662;;;11,244;-10,72008;;;11,244;-16,30487;;;11,244;-12,21287;;;11,244;-23,24485;;;11,244;-8,163106;;;11,244;-11,08017;;;11,244;-18,21191;;;11,244;-11,44718;;;11,244;-11,44718;;;11,244;-7,373763;;;11,244;-7,373763;;;11,244;-17,04575;;;11,244;-17,04575;;;11,244;-13,19919
11,248;-10,17021;;;11,248;-10,87126;;;11,248;-16,30008;;;11,248;-12,22091;;;11,248;-23,51774;;;11,248;-8,156772;;;11,248;-11,07801;;;11,248;-18,21585;;;11,248;-11,46983;;;11,248;-11,46983;;;11,248;-7,407775;;;11,248;-7,407775;;;11,248;-16,90795;;;11,248;-16,90795;;;11,248;-13,3392
11,252;-10,19644;;;11,252;-11,01116;;;11,252;-16,29911;;;11,252;-12,23331;;;11,252;-23,79907;;;11,252;-8,150103;;;11,252;-11,07905;;;11,252;-18,22251;;;11,252;-11,4953;;;11,252;-11,4953;;;11,252;-7,442374;;;11,252;-7,442374;;;11,252;-16,77255;;;11,252;-16,77255;;;11,252;-13,48204
11,256;-10,22488;;;11,256;-11,13879;;;11,256;-16,3022;;;11,256;-12,25027;;;11,256;-24,08765;;;11,256;-8,143232;;;11,256;-11,08329;;;11,256;-18,23214;;;11,256;-11,52351;;;11,256;-11,52351;;;11,256;-7,477556;;;11,256;-7,477556;;;11,256;-16,63943;;;11,256;-16,63943;;;11,256;-13,62762
11,26;-10,25497;;;11,26;-11,25336;;;11,26;-16,30954;;;11,26;-12,27196;;;11,26;-24,3818;;;11,26;-8,136299;;;11,26;-11,09074;;;11,26;-18,245;;;11,26;-11,55434;;;11,26;-11,55434;;;11,26;-7,513315;;;11,26;-7,513315;;;11,26;-16,50848;;;11,26;-16,50848;;;11,26;-13,77575
11,264;-10,28607;;;11,264;-11,35434;;;11,264;-16,32129;;;11,264;-12,29848;;;11,264;-24,67926;;;11,264;-8,129442;;;11,264;-11,10135;;;11,264;-18,26129;;;11,264;-11,58766;;;11,264;-11,58766;;;11,264;-7,549651;;;11,264;-7,549651;;;11,264;-16,37958;;;11,264;-16,37958;;;11,264;-13,92618
11,268;-10,31745;;;11,268;-11,44147;;;11,268;-16,33759;;;11,268;-12,32987;;;11,268;-24,97705;;;11,268;-8,122796;;;11,268;-11,11504;;;11,268;-18,28122;;;11,268;-11,62329;;;11,268;-11,62329;;;11,268;-7,586556;;;11,268;-7,586556;;;11,268;-16,25262;;;11,268;-16,25262;;;11,268;-14,07853
11,272;-10,34834;;;11,272;-11,51479;;;11,272;-16,35849;;;11,272;-12,36613;;;11,272;-25,27131;;;11,272;-8,116495;;;11,272;-11,1317;;;11,272;-18,30494;;;11,272;-11,66104;;;11,272;-11,66104;;;11,272;-7,624027;;;11,272;-7,624027;;;11,272;-16,12747;;;11,272;-16,12747;;;11,272;-14,23237
11,276;-10,37797;;;11,276;-11,57462;;;11,276;-16,38406;;;11,276;-12,40719;;;11,276;-25,55723;;;11,276;-8,110666;;;11,276;-11,15119;;;11,276;-18,33259;;;11,276;-11,70069;;;11,276;-11,70069;;;11,276;-7,662056;;;11,276;-7,662056;;;11,276;-16,00404;;;11,276;-16,00404;;;11,276;-14,38713
11,28;-10,40564;;;11,28;-11,62157;;;11,28;-16,41427;;;11,28;-12,45294;;;11,28;-25,8289;;;11,28;-8,105426;;;11,28;-11,17334;;;11,28;-18,36427;;;11,28;-11,74198;;;11,28;-11,74198;;;11,28;-7,700634;;;11,28;-7,700634;;;11,28;-15,8822;;;11,28;-15,8822;;;11,28;-14,54216
11,284;-10,43069;;;11,284;-11,65648;;;11,284;-16,44911;;;11,284;-12,50321;;;11,284;-26,07936;;;11,284;-8,100882;;;11,284;-11,19794;;;11,284;-18,40005;;;11,284;-11,78466;;;11,284;-11,78466;;;11,284;-7,73975;;;11,284;-7,73975;;;11,284;-15,76185;;;11,284;-15,76185;;;11,284;-14,69671
11,288;-10,4526;;;11,288;-11,68045;;;11,288;-16,48846;;;11,288;-12,55774;;;11,288;-26,30071;;;11,288;-8,097129;;;11,288;-11,22477;;;11,288;-18,44;;;11,288;-11,82843;;;11,288;-11,82843;;;11,288;-7,779395;;;11,288;-7,779395;;;11,288;-15,64288;;;11,288;-15,64288;;;11,288;-14,84992
11,292;-10,47101;;;11,292;-11,69472;;;11,292;-16,53222;;;11,292;-12,61626;;;11,292;-26,48442;;;11,292;-8,094247;;;11,292;-11,25357;;;11,292;-18,48412;;;11,292;-11,87296;;;11,292;-11,87296;;;11,292;-7,819552;;;11,292;-7,819552;;;11,292;-15,5252;;;11,292;-15,5252;;;11,292;-15,00082
11,296;-10,48571;;;11,296;-11,7007;;;11,296;-16,5802;;;11,296;-12,67841;;;11,296;-26,62188;;;11,296;-8,092303;;;11,296;-11,28405;;;11,296;-18,53242;;;11,296;-11,91794;;;11,296;-11,91794;;;11,296;-7,860207;;;11,296;-7,860207;;;11,296;-15,4087;;;11,296;-15,4087;;;11,296;-15,14837
11,3;-10,49669;;;11,3;-11,69985;;;11,3;-16,63218;;;11,3;-12,74378;;;11,3;-26,70518;;;11,3;-8,091345;;;11,3;-11,31589;;;11,3;-18,58485;;;11,3;-11,96301;;;11,3;-11,96301;;;11,3;-7,90134;;;11,3;-7,90134;;;11,3;-15,2933;;;11,3;-15,2933;;;11,3;-15,29148
11,304;-10,50413;;;11,304;-11,69371;;;11,304;-16,6879;;;11,304;-12,8119;;;11,304;-26,72792;;;11,304;-8,091406;;;11,304;-11,34877;;;11,304;-18,64136;;;11,304;-12,00781;;;11,304;-12,00781;;;11,304;-7,942932;;;11,304;-7,942932;;;11,304;-15,17888;;;11,304;-15,17888;;;11,304;-15,42897
11,308;-10,50841;;;11,308;-11,68378;;;11,308;-16,74705;;;11,308;-12,88226;;;11,308;-26,68611;;;11,308;-8,092496;;;11,308;-11,38234;;;11,308;-18,70185;;;11,308;-12,05196;;;11,308;-12,05196;;;11,308;-7,984957;;;11,308;-7,984957;;;11,308;-15,06538;;;11,308;-15,06538;;;11,308;-15,55968
11,312;-10,51003;;;11,312;-11,67156;;;11,312;-16,80927;;;11,312;-12,95428;;;11,312;-26,57865;;;11,312;-8,094613;;;11,312;-11,41621;;;11,312;-18,7662;;;11,312;-12,09509;;;11,312;-12,09509;;;11,312;-8,027389;;;11,312;-8,027389;;;11,312;-14,95269;;;11,312;-14,95269;;;11,312;-15,68244
11,316;-10,50968;;;11,316;-11,65849;;;11,316;-16,87415;;;11,316;-13,02734;;;11,316;-26,40755;;;11,316;-8,097733;;;11,316;-11,45001;;;11,316;-18,83427;;;11,316;-12,13681;;;11,316;-12,13681;;;11,316;-8,070196;;;11,316;-8,070196;;;11,316;-14,84076;;;11,316;-14,84076;;;11,316;-15,79611
11,32;-10,5081;;;11,32;-11,64592;;;11,32;-16,94124;;;11,32;-13,10076;;;11,32;-26,17761;;;11,32;-8,101815;;;11,32;-11,48333;;;11,32;-18,90587;;;11,32;-12,17676;;;11,32;-12,17676;;;11,32;-8,113345;;;11,32;-8,113345;;;11,32;-14,72949;;;11,32;-14,72949;;;11,32;-15,89967
11,324;-10,50611;;;11,324;-11,63511;;;11,324;-17,01004;;;11,324;-13,17386;;;11,324;-25,89579;;;11,324;-8,106797;;;11,324;-11,51577;;;11,324;-18,9808;;;11,324;-12,21457;;;11,324;-12,21457;;;11,324;-8,156797;;;11,324;-8,156797;;;11,324;-14,61882;;;11,324;-14,61882;;;11,324;-15,99221
11,328;-10,50456;;;11,328;-11,62721;;;11,328;-17,08002;;;11,328;-13,24589;;;11,328;-25,57031;;;11,328;-8,112603;;;11,328;-11,54692;;;11,328;-19,05882;;;11,328;-12,24989;;;11,328;-12,24989;;;11,328;-8,200512;;;11,328;-8,200512;;;11,328;-14,50868;;;11,328;-14,50868;;;11,328;-16,07298
11,332;-10,50424;;;11,332;-11,62327;;;11,332;-17,15061;;;11,332;-13,31613;;;11,332;-25,20981;;;11,332;-8,119143;;;11,332;-11,5764;;;11,332;-19,13968;;;11,332;-12,28238;;;11,332;-12,28238;;;11,332;-8,24444;;;11,332;-8,24444;;;11,332;-14,39902;;;11,332;-14,39902;;;11,332;-16,14144
